git_pushes,iso2_code,year,quarter,gpt_available,post_1,post_2,gpt_available_post1,gpt_available_post2,year_quarter_num,population,pushes_pc
14469.0,MO,2021.0,4.0,0.0,0.0,0.0,0.0,0.0,8,631000.0,0.0229302694136291
13329.0,BH,2021.0,4.0,0.0,0.0,0.0,0.0,0.0,8,1316500.0,0.0101245727307254
10713.0,RE,2021.0,4.0,0.0,0.0,0.0,0.0,0.0,8,840974.0,0.012738800486103
10234.0,CD,2021.0,4.0,0.0,0.0,0.0,0.0,0.0,8,69360000.0,0.0001475490196078
8478.0,YE,2021.0,4.0,0.0,0.0,0.0,0.0,0.0,8,25956000.0,0.0003266296809986
7620.0,AF,2021.0,4.0,0.0,0.0,0.0,0.0,0.0,8,26023100.0,0.0002928167666419
7600.0,TJ,2021.0,4.0,0.0,0.0,0.0,0.0,0.0,8,8161000.0,0.0009312584242127
7191.0,SD,2021.0,4.0,0.0,0.0,0.0,0.0,0.0,8,37289406.0,0.0001928429752943
6066.0,SO,2021.0,4.0,0.0,0.0,0.0,0.0,0.0,8,10806000.0,0.0005613548028872
5678.0,LA,2021.0,4.0,0.0,0.0,0.0,0.0,0.0,8,6693300.0,0.0008483109975647
4307.0,LY,2021.0,4.0,0.0,0.0,0.0,0.0,0.0,8,6253000.0,0.000688789381097
3131.0,NC,2021.0,4.0,0.0,0.0,0.0,0.0,0.0,8,268767.0,0.0116494956598094
4771878.0,KR,2022.0,1.0,0.0,0.0,0.0,0.0,0.0,9,50423955.0,0.0946351391912831
4327541.0,RU,2022.0,1.0,0.0,0.0,0.0,0.0,0.0,9,146233000.0,0.0295934638556276
2933244.0,CN,2022.0,1.0,0.0,0.0,0.0,0.0,0.0,9,1367110000.0,0.0021455800923115
2316942.0,HK,2022.0,1.0,0.0,0.0,0.0,0.0,0.0,9,7234800.0,0.3202496268037817
1356595.0,VN,2022.0,1.0,0.0,0.0,0.0,0.0,0.0,9,89708900.0,0.0151221896601117
625103.0,BY,2022.0,1.0,0.0,0.0,0.0,0.0,0.0,9,9475100.0,0.065973235110975
531800.0,EG,2022.0,1.0,0.0,0.0,0.0,0.0,0.0,9,87668100.0,0.0060660605168812
335784.0,IR,2022.0,1.0,0.0,0.0,0.0,0.0,0.0,9,77966400.0,0.0043067783045004
321555.0,ET,2022.0,1.0,0.0,0.0,0.0,0.0,0.0,9,87952991.0,0.0036559870942876
196223.0,UZ,2022.0,1.0,0.0,0.0,0.0,0.0,0.0,9,30492800.0,0.0064350600797565
131567.0,VE,2022.0,1.0,0.0,0.0,0.0,0.0,0.0,9,30206307.0,0.0043556135478593
56835.0,CM,2022.0,1.0,0.0,0.0,0.0,0.0,0.0,9,20386799.0,0.0027878334406495
43165.0,KH,2022.0,1.0,0.0,0.0,0.0,0.0,0.0,9,15184116.0,0.0028427733297084
41938.0,PR,2022.0,1.0,0.0,0.0,0.0,0.0,0.0,9,3615086.0,0.0116008305196612
30971.0,CU,2022.0,1.0,0.0,0.0,0.0,0.0,0.0,9,11210064.0,0.0027627852972115
23725.0,ZW,2022.0,1.0,0.0,0.0,0.0,0.0,0.0,9,13061239.0,0.001816443294545
22402.0,SY,2022.0,1.0,0.0,0.0,0.0,0.0,0.0,9,22964324.0,0.0009755131481336
16006.0,MO,2022.0,1.0,0.0,0.0,0.0,0.0,0.0,9,631000.0,0.0253660855784469
15254.0,RE,2022.0,1.0,0.0,0.0,0.0,0.0,0.0,9,840974.0,0.018138491796417
