git_pushes,iso2_code,year,quarter,gpt_available,post_1,post_2,gpt_available_post1,gpt_available_post2,year_quarter_num,population,pushes_pc
3185159,CA,2021,2,1,0,0,0,0,6,35540419,0.08962074982852622
3134871,JP,2021,2,1,0,0,0,0,6,127080000,0.024668484419263455
1954129,ES,2021,2,1,0,0,0,0,6,46507760,0.04201726765597827
1750733,HK,2021,2,0,0,0,0,0,6,7234800,0.2419877536352076
1661001,PL,2021,2,1,0,0,0,0,6,38496000,0.04314736596009975
1584501,UA,2021,2,1,0,0,0,0,6,42973696,0.03687141548169373
1563283,NL,2021,2,1,0,0,0,0,6,16881000,0.09260606599135122
1493303,ID,2021,2,1,0,0,0,0,6,252164800,0.005921932799502548
1389212,AU,2021,2,1,0,0,0,0,6,23696900,0.05862420822976845
1356617,VN,2021,2,0,0,0,0,0,6,89708900,0.015122434897763767
1277577,IT,2021,2,1,0,0,0,0,6,60769102,0.021023463535794883
1096382,TW,2021,2,1,0,0,0,0,6,23424615,0.04680469668338199
1004178,SE,2021,2,1,0,0,0,0,6,9737521,0.10312460430123847
1002170,AR,2021,2,1,0,0,0,0,6,42669500,0.023486799704707108
974157,MX,2021,2,1,0,0,0,0,6,119713203,0.008137423238103486
953241,SG,2021,2,1,0,0,0,0,6,5469700,0.17427665137027626
927307,TR,2021,2,1,0,0,0,0,6,76667864,0.012095119801433362
885754,CH,2021,2,1,0,0,0,0,6,8183800,0.10823260587990909
826528,CO,2021,2,1,0,0,0,0,6,47907800,0.017252472457512137
780462,IL,2021,2,1,0,0,0,0,6,8268400,0.09439093415896667
617469,BD,2021,2,1,0,0,0,0,6,157486000,0.003920786609603394
611398,BE,2021,2,1,0,0,0,0,6,11225469,0.05446525218679059
564099,NO,2021,2,1,0,0,0,0,6,5156450,0.10939677491297307
555080,CZ,2021,2,1,0,0,0,0,6,10521600,0.05275623479318735
552883,BY,2021,2,0,0,0,0,0,6,9475100,0.058351151966733864
527348,DK,2021,2,1,0,0,0,0,6,5655750,0.0932410378818017
514830,PH,2021,2,1,0,0,0,0,6,100697400,0.005112644417830053
490560,PT,2021,2,1,0,0,0,0,6,10477800,0.046818988719005895
480972,FI,2021,2,1,0,0,0,0,6,5470437,0.08792204352229996
477095,RO,2021,2,1,0,0,0,0,6,19942642,0.02392335980358069
473239,NG,2021,2,1,0,0,0,0,6,178517000,0.0026509464084653
469927,PK,2021,2,1,0,0,0,0,6,188410000,0.0024941722838490526
466379,AT,2021,2,1,0,0,0,0,6,8527230,0.054692907309876714
457731,TH,2021,2,1,0,0,0,0,6,64871000,0.007056018868215381
448949,EG,2021,2,0,0,0,0,0,6,87668100,0.005121007527253357
441833,IE,2021,2,1,0,0,0,0,6,6378000,0.06927453747256193
363158,NZ,2021,2,1,0,0,0,0,6,4547900,0.07985179973174432
347705,CL,2021,2,1,0,0,0,0,6,17819054,0.019513100976067527
330731,HU,2021,2,1,0,0,0,0,6,9879000,0.03347818605121976
329917,ZA,2021,2,1,0,0,0,0,6,54002000,0.006109347801933261
310773,PE,2021,2,1,0,0,0,0,6,30814175,0.010085390895586204
296314,KE,2021,2,1,0,0,0,0,6,41800000,0.007088851674641149
296213,LK,2021,2,1,0,0,0,0,6,20277597,0.014607894613942667
293762,MY,2021,2,1,0,0,0,0,6,30430500,0.009653538390759272
291319,BG,2021,2,1,0,0,0,0,6,7245677,0.040205904845054506
272533,GR,2021,2,1,0,0,0,0,6,10992589,0.024792430609386015
251212,IR,2021,2,0,0,0,0,0,6,77966400,0.0032220546286605514
210882,NP,2021,2,1,0,0,0,0,6,27646053,0.00762792431888921
203567,RS,2021,2,1,0,0,0,0,6,7186862,0.02832487948147606
188134,MA,2021,2,1,0,0,0,0,6,33465000,0.005621813835350366
185264,TN,2021,2,1,0,0,0,0,6,10982754,0.016868628761055743
176693,JO,2021,2,1,0,0,0,0,6,6666960,0.02650278387750939
151933,LT,2021,2,1,0,0,0,0,6,2927310,0.051901916776836074
147595,KZ,2021,2,1,0,0,0,0,6,17377800,0.00849330755331515
143030,SK,2021,2,1,0,0,0,0,6,5415949,0.02640903745585492
138486,EC,2021,2,1,0,0,0,0,6,15888900,0.008715896002869927
138350,CR,2021,2,1,0,0,0,0,6,4713168,0.0293539292467402
137959,HR,2021,2,1,0,0,0,0,6,4267558,0.032327387231761116
133593,AE,2021,2,1,0,0,0,0,6,9446000,0.0141428117721787
118059,SA,2021,2,1,0,0,0,0,6,30770375,0.003836774819936384
115734,VE,2021,2,0,0,0,0,0,6,30206307,0.0038314514912398926
112841,EE,2021,2,1,0,0,0,0,6,1315819,0.08575723560763296
111150,GT,2021,2,1,0,0,0,0,6,15806675,0.007031839396963625
109228,UY,2021,2,1,0,0,0,0,6,3404189,0.03208635008220754
106326,UZ,2021,2,0,0,0,0,0,6,30492800,0.0034869215027809844
84211,LV,2021,2,1,0,0,0,0,6,1991800,0.042278843257355155
83214,SI,2021,2,1,0,0,0,0,6,2064966,0.04029800006392357
82174,GH,2021,2,1,0,0,0,0,6,27043093,0.0030386317127260552
77529,AM,2021,2,1,0,0,0,0,6,3009800,0.025758854408930824
75699,BO,2021,2,1,0,0,0,0,6,10027254,0.007549325069455705
74472,LB,2021,2,1,0,0,0,0,6,4104000,0.018146198830409358
73007,DO,2021,2,1,0,0,0,0,6,10378267,0.007034604139592862
69177,GE,2021,2,1,0,0,0,0,6,4490500,0.015405188731767064
66448,KG,2021,2,1,0,0,0,0,6,5776570,0.011503019958210495
64608,BA,2021,2,1,0,0,0,0,6,3791622,0.017039673258568498
63988,IQ,2021,2,1,0,0,0,0,6,36004552,0.001777219724883676
63427,DZ,2021,2,1,0,0,0,0,6,38700000,0.0016389405684754522
61955,AZ,2021,2,1,0,0,0,0,6,9552500,0.006485736718136613
60536,ET,2021,2,0,0,0,0,0,6,87952991,0.0006882767636634438
60192,MD,2021,2,1,0,0,0,0,6,3557600,0.016919271418934113
52919,SV,2021,2,1,0,0,0,0,6,6401240,0.008266992020296068
43027,MK,2021,2,1,0,0,0,0,6,2058539,0.020901717188744055
42239,RW,2021,2,1,0,0,0,0,6,10996891,0.003840994695682625
42047,UG,2021,2,1,0,0,0,0,6,34856813,0.001206277808587951
39753,IS,2021,2,1,0,0,0,0,6,328170,0.12113538714690557
38974,KH,2021,2,0,0,0,0,0,6,15184116,0.0025667612128358343
38655,LU,2021,2,1,0,0,0,0,6,549700,0.07032017464071312
38130,PS,2021,2,1,0,0,0,0,6,5483450,0.006953651442066582
36801,HN,2021,2,1,0,0,0,0,6,8725111,0.004217825996712248
35086,AL,2021,2,1,0,0,0,0,6,2895947,0.01211555321972398
34627,PR,2021,2,0,0,0,0,0,6,3615086,0.009578471992090921
33793,CM,2021,2,0,0,0,0,0,6,20386799,0.0016575922487880516
28023,TZ,2021,2,1,0,0,0,0,6,47421786,0.0005909309278229209
27795,CY,2021,2,1,0,0,0,0,6,858000,0.032395104895104894
27333,MM,2021,2,1,0,0,0,0,6,54688774,0.0004997917854219954
24459,PA,2021,2,1,0,0,0,0,6,3713312,0.006586842150619178
24131,MT,2021,2,1,0,0,0,0,6,416055,0.05799954332960786
23025,SN,2021,2,1,0,0,0,0,6,13508715,0.0017044552350093994
21566,CU,2021,2,0,0,0,0,0,6,11210064,0.0019238070362488564
21381,PY,2021,2,1,0,0,0,0,6,6893727,0.0031015153341581413
19860,NI,2021,2,1,0,0,0,0,6,6134270,0.003237549048216006
19271,SY,2021,2,0,0,0,0,0,6,22964324,0.0008391712292510766
18794,QA,2021,2,1,0,0,0,0,6,2269672,0.008280491630508726
18574,KW,2021,2,1,0,0,0,0,6,3268431,0.005682849048977935
18150,JM,2021,2,1,0,0,0,0,6,2717991,0.0066777263059369955
17934,MN,2021,2,1,0,0,0,0,6,2987733,0.006002544404068235
17685,MU,2021,2,1,0,0,0,0,6,1261208,0.01402227071188892
16782,MG,2021,2,1,0,0,0,0,6,21842167,0.0007683303584300953
16739,ZW,2021,2,0,0,0,0,0,6,13061239,0.0012815782637466476
14910,BH,2021,2,0,0,0,0,0,6,1316500,0.011325484238511204
13626,RE,2021,2,0,0,0,0,0,6,840974,0.016202641223153152
13564,AO,2021,2,1,0,0,0,0,6,24383301,0.0005562823507776901
13488,CI,2021,2,1,0,0,0,0,6,23821000,0.0005662230804752109
13438,ME,2021,2,1,0,0,0,0,6,602445,0.022305770651262772
13251,TT,2021,2,1,0,0,0,0,6,1328019,0.009978019892787678
13070,OM,2021,2,1,0,0,0,0,6,4089076,0.003196321124870264
12009,MO,2021,2,0,0,0,0,0,6,631000,0.019031695721077654
10452,ZM,2021,2,1,0,0,0,0,6,15023315,0.0006957186213562053
9464,TJ,2021,2,0,0,0,0,0,6,8161000,0.001159661806151207
9160,MZ,2021,2,1,0,0,0,0,6,25041922,0.00036578661973310196
9039,CD,2021,2,0,0,0,0,0,6,69360000,0.00013032006920415224
8848,BJ,2021,2,1,0,0,0,0,6,9988068,0.0008858570045778623
8723,SD,2021,2,0,0,0,0,0,6,37289406,0.00023392703010608428
8128,BN,2021,2,1,0,0,0,0,6,393372,0.02066237556308024
7311,YE,2021,2,0,0,0,0,0,6,25956000,0.00028166897827092
6922,BW,2021,2,1,0,0,0,0,6,2024904,0.003418433664015677
6549,LA,2021,2,0,0,0,0,0,6,6693300,0.000978441127694859
6255,AF,2021,2,0,0,0,0,0,6,26023100,0.00024036336946789584
5943,HT,2021,2,1,0,0,0,0,6,10745665,0.0005530602340571756
5104,MV,2021,2,1,0,0,0,0,6,341256,0.014956513585109125
4356,MW,2021,2,1,0,0,0,0,6,15805239,0.00027560481685851126
4210,NC,2021,2,0,0,0,0,0,6,268767,0.015664125432065693
3930,LY,2021,2,0,0,0,0,0,6,6253000,0.0006284983208060131
3853,BB,2021,2,1,0,0,0,0,6,285000,0.013519298245614035
3789,CV,2021,2,1,0,0,0,0,6,518467,0.007308083253128936
3420,SO,2021,2,0,0,0,0,0,6,10806000,0.00031649083842309826
3180,TG,2021,2,1,0,0,0,0,6,6993000,0.00045474045474045474
2632,BF,2021,2,1,0,0,0,0,6,17322796,0.00015193852077920907
2460,SL,2021,2,1,0,0,0,0,6,6205000,0.0003964544721998388
19828529,US,2021,3,1,0,0,0,0,7,319259000,0.06210797189742497
9768364,IN,2021,3,1,0,0,0,0,7,1263930000,0.007728564081871623
4946212,BR,2021,3,1,0,0,0,0,7,203586000,0.024295442712170778
4210908,KR,2021,3,1,0,0,0,0,7,50423955,0.08351006976743494
4193052,CN,2021,3,0,0,0,0,0,7,1367110000,0.0030670918945805386
3906973,DE,2021,3,1,0,0,0,0,7,80783000,0.048363801789980565
3872936,GB,2021,3,1,0,0,0,0,7,64105654,0.06041488945733242
3605769,RU,2021,3,0,0,0,0,0,7,146233000,0.024657696963065794
3077743,JP,2021,3,1,0,0,0,0,7,127080000,0.02421894082467737
2775711,CA,2021,3,1,0,0,0,0,7,35540419,0.07810012031653313
2758044,FR,2021,3,1,0,0,0,0,7,66078000,0.041739217288658856
1849260,HK,2021,3,0,0,0,0,0,7,7234800,0.2556062365234699
1574819,ID,2021,3,1,0,0,0,0,7,252164800,0.00624519758507135
1527575,UA,2021,3,1,0,0,0,0,7,42973696,0.035546744687727116
1512570,AU,2021,3,1,0,0,0,0,7,23696900,0.06382986804181137
1394290,VN,2021,3,0,0,0,0,0,7,89708900,0.015542382082491257
1359940,ES,2021,3,1,0,0,0,0,7,46507760,0.029241141693343218
1269696,NL,2021,3,1,0,0,0,0,7,16881000,0.07521450151057402
1243129,PL,2021,3,1,0,0,0,0,7,38496000,0.03229241999168745
1054099,AR,2021,3,1,0,0,0,0,7,42669500,0.02470380482546081
1043822,IT,2021,3,1,0,0,0,0,7,60769102,0.017176854119055437
1020854,TW,2021,3,1,0,0,0,0,7,23424615,0.04358039609188881
1004287,SG,2021,3,1,0,0,0,0,7,5469700,0.1836091558952045
885658,MX,2021,3,1,0,0,0,0,7,119713203,0.0073981647621607785
867496,BD,2021,3,1,0,0,0,0,7,157486000,0.005508400746733043
851498,CO,2021,3,1,0,0,0,0,7,47907800,0.017773681947407312
794468,TR,2021,3,1,0,0,0,0,7,76667864,0.010362464252297416
744413,SE,2021,3,1,0,0,0,0,7,9737521,0.07644789674908019
722211,IL,2021,3,1,0,0,0,0,7,8268400,0.08734591940399594
720061,CH,2021,3,1,0,0,0,0,7,8183800,0.087986143356387
556379,NG,2021,3,1,0,0,0,0,7,178517000,0.003116672361735857
528265,BY,2021,3,0,0,0,0,0,7,9475100,0.05575297358339226
517416,PH,2021,3,1,0,0,0,0,7,100697400,0.005138325319223733
493800,PK,2021,3,1,0,0,0,0,7,188410000,0.0026208799957539407
486359,BE,2021,3,1,0,0,0,0,7,11225469,0.04332638573942879
464607,TH,2021,3,1,0,0,0,0,7,64871000,0.007162013842857363
457126,CZ,2021,3,1,0,0,0,0,7,10521600,0.04344643400243309
453123,NO,2021,3,1,0,0,0,0,7,5156450,0.08787499151548062
438725,EG,2021,3,0,0,0,0,0,7,87668100,0.0050043858598509605
403465,FI,2021,3,1,0,0,0,0,7,5470437,0.07375370559975374
389639,NZ,2021,3,1,0,0,0,0,7,4547900,0.08567448712592625
375524,IE,2021,3,1,0,0,0,0,7,6378000,0.0588780181875196
368413,LK,2021,3,1,0,0,0,0,7,20277597,0.01816847430195994
363101,RO,2021,3,1,0,0,0,0,7,19942642,0.018207266619939325
362679,AT,2021,3,1,0,0,0,0,7,8527230,0.04253186556478481
362631,DK,2021,3,1,0,0,0,0,7,5655750,0.06411722583211775
362279,PT,2021,3,1,0,0,0,0,7,10477800,0.03457586516253412
361072,ZA,2021,3,1,0,0,0,0,7,54002000,0.006686270878856339
348862,KE,2021,3,1,0,0,0,0,7,41800000,0.00834598086124402
315736,PE,2021,3,1,0,0,0,0,7,30814175,0.010246453133987848
314655,IR,2021,3,0,0,0,0,0,7,77966400,0.004035776950070799
314289,MY,2021,3,1,0,0,0,0,7,30430500,0.010328091881500467
300908,CL,2021,3,1,0,0,0,0,7,17819054,0.016886867282629035
267262,HU,2021,3,1,0,0,0,0,7,9879000,0.027053547929952425
264891,BG,2021,3,1,0,0,0,0,7,7245677,0.03655848859947801
231738,GR,2021,3,1,0,0,0,0,7,10992589,0.021081293951770597
201290,NP,2021,3,1,0,0,0,0,7,27646053,0.007280967015436164
179340,RS,2021,3,1,0,0,0,0,7,7186862,0.024953867209360638
165774,EC,2021,3,1,0,0,0,0,7,15888900,0.010433321375299738
163026,JO,2021,3,1,0,0,0,0,7,6666960,0.02445282407574067
154756,TN,2021,3,1,0,0,0,0,7,10982754,0.014090819115132689
153318,MA,2021,3,1,0,0,0,0,7,33465000,0.004581443298969072
148684,AE,2021,3,1,0,0,0,0,7,9446000,0.015740419225068813
132388,HR,2021,3,1,0,0,0,0,7,4267558,0.031021956819333212
131032,SA,2021,3,1,0,0,0,0,7,30770375,0.004258381641432709
127627,ET,2021,3,0,0,0,0,0,7,87952991,0.001451081976279806
124832,UZ,2021,3,0,0,0,0,0,7,30492800,0.004093818868716549
123339,LT,2021,3,1,0,0,0,0,7,2927310,0.04213390450618486
122496,SK,2021,3,1,0,0,0,0,7,5415949,0.02261764281753761
119638,KZ,2021,3,1,0,0,0,0,7,17377800,0.006884530838195859
118082,UY,2021,3,1,0,0,0,0,7,3404189,0.03468726325124721
116965,VE,2021,3,0,0,0,0,0,7,30206307,0.0038722045697277725
107217,CR,2021,3,1,0,0,0,0,7,4713168,0.0227483934372804
96198,GT,2021,3,1,0,0,0,0,7,15806675,0.006085909908314051
94148,EE,2021,3,1,0,0,0,0,7,1315819,0.0715508743983785
92450,GH,2021,3,1,0,0,0,0,7,27043093,0.0034186178333964977
86665,LV,2021,3,1,0,0,0,0,7,1991800,0.04351089466813937
76471,DZ,2021,3,1,0,0,0,0,7,38700000,0.001975994832041344
75840,AM,2021,3,1,0,0,0,0,7,3009800,0.025197687553990298
72626,GE,2021,3,1,0,0,0,0,7,4490500,0.01617325464870282
72421,SI,2021,3,1,0,0,0,0,7,2064966,0.03507127962397444
70388,DO,2021,3,1,0,0,0,0,7,10378267,0.006782249868884661
68199,BO,2021,3,1,0,0,0,0,7,10027254,0.0068013635637433735
63485,AZ,2021,3,1,0,0,0,0,7,9552500,0.00664590421355666
62514,IQ,2021,3,1,0,0,0,0,7,36004552,0.0017362804569822172
59477,BA,2021,3,1,0,0,0,0,7,3791622,0.015686426547794056
59314,UG,2021,3,1,0,0,0,0,7,34856813,0.0017016472504241854
56803,MD,2021,3,1,0,0,0,0,7,3557600,0.015966662918821678
54974,KG,2021,3,1,0,0,0,0,7,5776570,0.009516720129765588
50699,SV,2021,3,1,0,0,0,0,7,6401240,0.007920184214308477
45173,LB,2021,3,1,0,0,0,0,7,4104000,0.01100706627680312
42838,CM,2021,3,0,0,0,0,0,7,20386799,0.0021012617037132705
42187,RW,2021,3,1,0,0,0,0,7,10996891,0.003836266086478442
42119,MM,2021,3,1,0,0,0,0,7,54688774,0.0007701580583978716
40347,PS,2021,3,1,0,0,0,0,7,5483450,0.007357958949201689
39826,HN,2021,3,1,0,0,0,0,7,8725111,0.0045645264570273085
38747,KH,2021,3,0,0,0,0,0,7,15184116,0.002551811379733927
34581,LU,2021,3,1,0,0,0,0,7,549700,0.06290885937784246
34077,MK,2021,3,1,0,0,0,0,7,2058539,0.01655397347341974
30566,TZ,2021,3,1,0,0,0,0,7,47421786,0.0006445560696511937
30130,PR,2021,3,0,0,0,0,0,7,3615086,0.008334518182969921
28396,CY,2021,3,1,0,0,0,0,7,858000,0.0330955710955711
27880,IS,2021,3,1,0,0,0,0,7,328170,0.08495596794344394
27724,PY,2021,3,1,0,0,0,0,7,6893727,0.004021627198175965
27063,AL,2021,3,1,0,0,0,0,7,2895947,0.009345129589733514
24395,CU,2021,3,0,0,0,0,0,7,11210064,0.00217616955621306
23748,PA,2021,3,1,0,0,0,0,7,3713312,0.0063953688782413115
23547,SN,2021,3,1,0,0,0,0,7,13508715,0.001743096956298212
21718,SY,2021,3,0,0,0,0,0,7,22964324,0.0009457278167648218
21155,NI,2021,3,1,0,0,0,0,7,6134270,0.003448658112538248
20344,MT,2021,3,1,0,0,0,0,7,416055,0.04889738135583036
19131,ZW,2021,3,0,0,0,0,0,7,13061239,0.0014647155602925573
18413,MG,2021,3,1,0,0,0,0,7,21842167,0.0008430024365256432
16942,JM,2021,3,1,0,0,0,0,7,2717991,0.006233280389817332
16763,QA,2021,3,1,0,0,0,0,7,2269672,0.007385648675227082
15974,AO,2021,3,1,0,0,0,0,7,24383301,0.0006551204859424079
15893,CI,2021,3,1,0,0,0,0,7,23821000,0.0006671844171109525
15664,KW,2021,3,1,0,0,0,0,7,3268431,0.004792513594443328
15335,BJ,2021,3,1,0,0,0,0,7,9988068,0.0015353319580923958
14072,ZM,2021,3,1,0,0,0,0,7,15023315,0.0009366774243900231
13845,MU,2021,3,1,0,0,0,0,7,1261208,0.010977570709985982
13743,RE,2021,3,0,0,0,0,0,7,840974,0.016341765619388948
12693,MN,2021,3,1,0,0,0,0,7,2987733,0.004248371591437388
11984,MO,2021,3,0,0,0,0,0,7,631000,0.018992076069730586
11842,BH,2021,3,0,0,0,0,0,7,1316500,0.008995062666160273
11807,OM,2021,3,1,0,0,0,0,7,4089076,0.002887449389544239
10603,MZ,2021,3,1,0,0,0,0,7,25041922,0.00042340999225219217
10525,TT,2021,3,1,0,0,0,0,7,1328019,0.007925338417597941
10044,ME,2021,3,1,0,0,0,0,7,602445,0.016672061349998754
9902,SD,2021,3,0,0,0,0,0,7,37289406,0.0002655445892594803
9792,YE,2021,3,0,0,0,0,0,7,25956000,0.000377253814147018
9720,CD,2021,3,0,0,0,0,0,7,69360000,0.00014013840830449828
7438,TJ,2021,3,0,0,0,0,0,7,8161000,0.0009114079156966058
7004,MW,2021,3,1,0,0,0,0,7,15805239,0.0004431442004768166
6868,AF,2021,3,0,0,0,0,0,7,26023100,0.0002639193639497216
6496,LA,2021,3,0,0,0,0,0,7,6693300,0.0009705227615675377
5392,BW,2021,3,1,0,0,0,0,7,2024904,0.002662842287831917
5367,HT,2021,3,1,0,0,0,0,7,10745665,0.0004994572229824771
4668,LY,2021,3,0,0,0,0,0,7,6253000,0.0007465216695985927
4615,MV,2021,3,1,0,0,0,0,7,341256,0.013523571746723867
4482,SO,2021,3,0,0,0,0,0,7,10806000,0.0004147695724597446
4138,TG,2021,3,1,0,0,0,0,7,6993000,0.0005917345917345918
4059,BN,2021,3,1,0,0,0,0,7,393372,0.010318477166651414
3768,NC,2021,3,0,0,0,0,0,7,268767,0.014019578296442644
3688,SL,2021,3,1,0,0,0,0,7,6205000,0.0005943593875906527
3339,CV,2021,3,1,0,0,0,0,7,518467,0.006440139873897471
3333,BB,2021,3,1,0,0,0,0,7,285000,0.011694736842105263
2605,BF,2021,3,1,0,0,0,0,7,17322796,0.00015037988093838893
21495838,US,2021,4,1,0,0,0,0,8,319259000,0.06733040572074711
8891597,IN,2021,4,1,0,0,0,0,8,1263930000,0.007034880887390915
4787766,BR,2021,4,1,0,0,0,0,8,203586000,0.02351716719224308
4527452,RU,2021,4,0,0,0,0,0,8,146233000,0.030960535583623397
4411751,DE,2021,4,1,0,0,0,0,8,80783000,0.05461236893900945
4285652,KR,2021,4,1,0,0,0,0,8,50423955,0.08499238110140309
4244797,GB,2021,4,1,0,0,0,0,8,64105654,0.06621564144716471
3722427,CN,2021,4,0,0,0,0,0,8,1367110000,0.002722843809203356
3554191,FR,2021,4,1,0,0,0,0,8,66078000,0.05378781137443627
3268760,CA,2021,4,1,0,0,0,0,8,35540419,0.09197302935567529
2975459,JP,2021,4,1,0,0,0,0,8,127080000,0.02341406200818382
1988638,ID,2021,4,1,0,0,0,0,8,252164800,0.007886263269100207
1987165,ES,2021,4,1,0,0,0,0,8,46507760,0.04272760072727648
1861038,UA,2021,4,1,0,0,0,0,8,42973696,0.04330644494716023
1846260,HK,2021,4,0,0,0,0,0,8,7234800,0.25519157405871623
1631704,VN,2021,4,0,0,0,0,0,8,89708900,0.018188875351275068
1606152,NL,2021,4,1,0,0,0,0,8,16881000,0.09514554824951128
1562846,PL,2021,4,1,0,0,0,0,8,38496000,0.040597620532003324
1355557,AU,2021,4,1,0,0,0,0,8,23696900,0.057203980267461145
1319396,IT,2021,4,1,0,0,0,0,8,60769102,0.021711625753495584
1165032,AR,2021,4,1,0,0,0,0,8,42669500,0.027303624368694268
1118045,SG,2021,4,1,0,0,0,0,8,5469700,0.2044070058686948
1047996,TW,2021,4,1,0,0,0,0,8,23424615,0.04473909176308768
1037743,SE,2021,4,1,0,0,0,0,8,9737521,0.10657158017939063
979483,MX,2021,4,1,0,0,0,0,8,119713203,0.008181912900617988
963081,CO,2021,4,1,0,0,0,0,8,47907800,0.02010280163146711
927435,CH,2021,4,1,0,0,0,0,8,8183800,0.11332571665974242
885515,TR,2021,4,1,0,0,0,0,8,76667864,0.011550015271065854
826862,IL,2021,4,1,0,0,0,0,8,8268400,0.10000266073242707
721604,BD,2021,4,1,0,0,0,0,8,157486000,0.004582019989078394
638470,BY,2021,4,0,0,0,0,0,8,9475100,0.067383985393294
638349,BE,2021,4,1,0,0,0,0,8,11225469,0.0568661318293249
610978,NO,2021,4,1,0,0,0,0,8,5156450,0.11848810712796594
589288,DK,2021,4,1,0,0,0,0,8,5655750,0.10419272421871546
562132,CZ,2021,4,1,0,0,0,0,8,10521600,0.053426475060827254
555652,FI,2021,4,1,0,0,0,0,8,5470437,0.10157360371758234
522972,PH,2021,4,1,0,0,0,0,8,100697400,0.005193500527322453
517595,PK,2021,4,1,0,0,0,0,8,188410000,0.0027471737168940076
512428,NG,2021,4,1,0,0,0,0,8,178517000,0.002870471719780189
501857,TH,2021,4,1,0,0,0,0,8,64871000,0.007736230364877988
463475,AT,2021,4,1,0,0,0,0,8,8527230,0.054352351232463535
461799,RO,2021,4,1,0,0,0,0,8,19942642,0.02315636012520307
456143,PT,2021,4,1,0,0,0,0,8,10477800,0.04353423428582336
441769,EG,2021,4,0,0,0,0,0,8,87668100,0.005039107725615132
437648,IE,2021,4,1,0,0,0,0,8,6378000,0.06861837566635309
373029,HU,2021,4,1,0,0,0,0,8,9879000,0.03775979350136654
352433,PE,2021,4,1,0,0,0,0,8,30814175,0.011437366082330615
338229,NZ,2021,4,1,0,0,0,0,8,4547900,0.07437036874161701
325208,IR,2021,4,0,0,0,0,0,8,77966400,0.004171130127849945
322887,BG,2021,4,1,0,0,0,0,8,7245677,0.044562709599116825
322789,MY,2021,4,1,0,0,0,0,8,30430500,0.010607416900806757
320824,ZA,2021,4,1,0,0,0,0,8,54002000,0.0059409651494389095
309456,LK,2021,4,1,0,0,0,0,8,20277597,0.015260979888297416
302282,CL,2021,4,1,0,0,0,0,8,17819054,0.01696397575314604
301488,KE,2021,4,1,0,0,0,0,8,41800000,0.007212631578947368
257324,GR,2021,4,1,0,0,0,0,8,10992589,0.023408862097909783
209342,RS,2021,4,1,0,0,0,0,8,7186862,0.0291284290695995
208097,TN,2021,4,1,0,0,0,0,8,10982754,0.01894761550700307
200511,MA,2021,4,1,0,0,0,0,8,33465000,0.0059916629314208875
191555,SA,2021,4,1,0,0,0,0,8,30770375,0.0062253059964332575
170251,NP,2021,4,1,0,0,0,0,8,27646053,0.006158238935590553
157119,LT,2021,4,1,0,0,0,0,8,2927310,0.053673509126126034
152605,UZ,2021,4,0,0,0,0,0,8,30492800,0.005004624042396893
150122,SK,2021,4,1,0,0,0,0,8,5415949,0.027718503257693157
142696,KZ,2021,4,1,0,0,0,0,8,17377800,0.008211396149109785
142410,AE,2021,4,1,0,0,0,0,8,9446000,0.015076222739784036
142238,HR,2021,4,1,0,0,0,0,8,4267558,0.03333006839040032
134101,EC,2021,4,1,0,0,0,0,8,15888900,0.008439917174883094
132775,EE,2021,4,1,0,0,0,0,8,1315819,0.10090673565285195
124363,UY,2021,4,1,0,0,0,0,8,3404189,0.03653234294570601
119987,CR,2021,4,1,0,0,0,0,8,4713168,0.02545782369735176
111742,VE,2021,4,0,0,0,0,0,8,30206307,0.003699293660757669
99387,JO,2021,4,1,0,0,0,0,8,6666960,0.014907394074660714
96885,LV,2021,4,1,0,0,0,0,8,1991800,0.04864193192087559
96132,SI,2021,4,1,0,0,0,0,8,2064966,0.04655379313751413
95916,GH,2021,4,1,0,0,0,0,8,27043093,0.003546783646382461
83194,ET,2021,4,0,0,0,0,0,8,87952991,0.0009458916525078721
80888,GT,2021,4,1,0,0,0,0,8,15806675,0.005117331760158287
78995,AZ,2021,4,1,0,0,0,0,8,9552500,0.008269562941638315
77214,KG,2021,4,1,0,0,0,0,8,5776570,0.01336675570450977
75414,GE,2021,4,1,0,0,0,0,8,4490500,0.01679412092194633
73891,BO,2021,4,1,0,0,0,0,8,10027254,0.0073690164824786525
73276,AM,2021,4,1,0,0,0,0,8,3009800,0.024345803707887567
72449,DO,2021,4,1,0,0,0,0,8,10378267,0.006980837937586304
70545,DZ,2021,4,1,0,0,0,0,8,38700000,0.0018228682170542635
65420,MD,2021,4,1,0,0,0,0,8,3557600,0.018388801439172476
60734,IQ,2021,4,1,0,0,0,0,8,36004552,0.0016868422637226538
53703,SV,2021,4,1,0,0,0,0,8,6401240,0.008389468290518712
53537,BA,2021,4,1,0,0,0,0,8,3791622,0.014119814686168611
53008,LB,2021,4,1,0,0,0,0,8,4104000,0.01291617933723197
50157,UG,2021,4,1,0,0,0,0,8,34856813,0.0014389439447605264
44470,MK,2021,4,1,0,0,0,0,8,2058539,0.02160269977882372
42491,IS,2021,4,1,0,0,0,0,8,328170,0.12947862388396258
41882,CM,2021,4,0,0,0,0,0,8,20386799,0.0020543686137289136
41667,RW,2021,4,1,0,0,0,0,8,10996891,0.0037889799944366095
